question,context,ideal_answer,answer,blue score,meteor score,rouge score,SentenceSim score,SimHash score,perplexity score,bleurt score,F1 score,bert score
How can I translate purchasing categories and their descriptions?,"With this app, you can view a worklist of all purchasing categories whose descriptions are relevant for translation. You can choose the name of a purchasing category to navigate to the translation screen, where you can display and edit existing translations, or add new ones.","Via the app ""Translate Purchasing Categories""","You can choose the name of a purchasing category to navigate to the translation screen, where you can display and edit existing translations, or add new ones.",6.925099242340878e-233,0.11353417266187049,0.24242424242424243,0.79193807,24,6.9205246288894715,-0.9494756460189819,0.06896551724137931,0.48679176767667137
How do I create service entry sheets to record that the ordered services have been performed?,"With this app, you can create service entry sheets to record that the ordered services have been performed. You can change these service entry sheets and send them for approval. You can also search for service entry sheets and sort, filter, and group the list: for example, by supplier or by reference purchase order. Lean services are a type of service that can be purchased in the same way as materials using SAP Fiori apps such as Manage Purchase Orders, Manage Service Entry Sheets - Lean Services, and Create Supplier Invoice. These apps enable a lean process of service procurement that is equivalent to the procurement of materials.","Via the app ""Manage Service Entry Sheets – Lean Services""",You can change these service entry sheets and send them for approval,0.0,0.24537037037037038,0.28571428571428575,0.51393265,29,10.999999999999996,-0.5364863872528076,0.28571428571428575,0.6498660296201706
What does an integration of SAP Ariba offer?,"SAP Ariba solutions extend the core operational processes, providing full source-to-settle functionality.","Integration with SAP Ariba includes guided buying, collaborative sourcing, and networked-based, end-to-end supplier collaboration to deliver a new and simplified user experience and a seemlessly integrated working model with suppliers using Ariba Network.","SAP Ariba solutions extend the core operational processes , providing full source-to-settle functionality",3.2495743136156002e-155,0.16233766233766234,0.16,0.69609857,32,32.08692887864943,-0.37727999687194824,0.09523809523809523,0.5987691349453397
What is the benefit of Sourcing with SAP Ariba Sourcing?,"Sourcing with SAP Ariba Sourcing (4BL) enables you to identify sources of supply for purchase requisitions in SAP S/4HANA Cloud, using the community of suppliers in Ariba Network and the SAP Ariba Sourcing solution. Note that this scenario is the successor of Sourcing with SAP Ariba Sourcing (1A0).","Identify sources of supply for purchase requisitions in SAP S/4HANA Cloud, using the community of suppliers in Ariba Network and the SAP Ariba Sourcing solution.","It enables you to identify sources of supply for purchase requisitions in SAP S/4HANA Cloud, using the community of suppliers in Ariba Network and the SAP Ariba Sourcing solution.",0.8284209909226962,0.8823305270896653,0.9285714285714286,0.86153114,8,19.81861698349807,0.32145124673843384,0.92,0.8471866771578789
What do I need to know about creating a purchase requisition? ,"A purchase requisition is a request that is made to the purchasing organization to procure a certain list of materials or services. It is an internal document and remains within the organization.
","Use the My Purchase Requisition app to create, view, edit, copy, and delete requests to the purchasing organization to procure materials or services.",A purchase requisition is a request that is made to the purchasing organization to procure a certain list of materials or services. It is an internal document and remains within the organization.,0.21120234085893483,0.36054557551563543,0.5090909090909091,0.63567775,12,21.14575119243425,0.025942698121070862,0.4680851063829788,0.6153610285959745
What are Incoterms?,"With this app you can create and maintain incoterms which are the official rules of the International Chamber of Commerce (ICC) regarding how to define trade terms.
",List of international terms for transportation defined by the International Chamber of Commerce ICC),They are the official rules of the International Chamber of Commerce (ICC) regarding how to define trade terms.,0.20197014394804555,0.4595588235294118,0.5625000000000001,0.71486914,17,13.520449087210924,-0.625076949596405,0.4827586206896552,0.5294842358146395
Where do I work on purchase contracts contracts?,"A purchase contract is a legally binding purchase outline agreement that contains special conditions that are negotiated between a buyer and a seller, regarding the goods to be supplied or services to be performed. It is valid for a specific period, during which goods and services are provided to the buyer.","Use the Manage Purchase Contracts app to view, create, and manage purchase contracts. A purchase contract in SAP S/4HANA Procurement is a legally binding purchase outline agreement between a buyer and a seller.","A purchase contract is a legally binding purchase outline agreement that contains special conditions that are negotiated between a buyer and a seller, regarding the goods to be supplied or services to be performed. It is valid for a specific period, during which goods and services are provided to the buyer.",0.20840163118964816,0.33921065685045954,0.4470588235294118,0.72857714,25,28.687648855320308,-0.09377987682819366,0.3888888888888889,0.6198674445802516
Can I do mass changes to purchase contracts?,"With this app, you can update the fields of multiple purchase contracts simultaneously. You can manage the purchase contracts and purchase contract items through online and offline modes. Using the online mode, you can update multiple purchase contracts and purchase contract items in one go from the app list view. Using the offline mode, you can create, update, and delete multiple purchase contracts and purchase contract items in one go using Microsoft Excel.",With the Mass Changes to Purchase Contracts app you can update the fields of multiple purchase contracts simultaneaously in offline and online modes.,"Yes, with this application you can update the fields of multiple purchase contracts simultaneously.",0.338796999974464,0.648120818575364,0.5405405405405405,0.79932725,20,22.224239560731043,0.07895596325397491,0.5294117647058824,0.7839536070823669
Where do I find the overdue purchase order items?,"With the Overdue Purchase Order Items app, you can analyze the delivery dates of the purchase orders sent to the supplier. The KPI compares the actual date with the delivery date on item level. All purchase order items for which delivery date has passed and which have not yet been delivered are calculated. You can also use this app to analyze the delivery dates of purchase order items sent to the supplier.


",Use the Overdue Purchase Order Items app to analyze the delivery dates of the purchase orders sent to the supplier. You can also activate situation handling for overdue purchase order items in th Manage Situation Types app.,You can find them on the website. There you can find the overdue purchase order items.,0.07978741405529227,0.44378109452736325,0.3018867924528302,0.6533203,23,30.194009454189093,0.15014302730560303,0.2553191489361702,0.7382280575601678
Where can I see all my purchasing documents?,"With this app, you can quickly gain an overview of the items in your purchasing documents for each supplier and keep track of those purchasing documents for which you, as a purchaser, are responsible. Besides the count of purchasing document items, the app provides separate tabs for purchase requisitions, purchase orders, good receipts, and supplier invoices. The clear and customizable views let you monitor your purchasing document items for each supplier at the level of detail you require.",The My Purchasing Document Items app gives you an overview and enables you to keep track of the documents for which you are responsible. ,You can see them all on the application. It is very easy.,9.689041594391036e-232,0.09933774834437085,0.1111111111111111,0.22151902,31,24.91509867002705,-0.06577533483505249,0.0625,0.5647806440080915
What Analytics are available for purchasing? ,"Central Purchasing Analytics provides users with centralized analyses and the necessary capabilities to better understand the procurement scenarios – both on a holistic level and on a more fine-granular level.
",Analytics are available for Central Purchasing and Procurement.,Central Purchasing Analytics provides users with centralizedanalyses and the necessary capabilities to better understand the procurement scenarios - both on a holistic level and on a more fine-granular level.,7.425535891028614e-156,0.15282755874153725,0.2702702702702703,0.88013834,16,8.819076483015845,-0.8893487453460693,0.3125,0.440770662314183
What entails Central Purchasing? ,"Central Procurement offers a Central Purchasing scenario that provides a single point of access to display and manage purchasing documents centrally. The purchasing documents include purchase requisitions and purchase orders. These documents can be those that are created in the SAP S/4HANA Cloud system (which acts as a hub system), or the ones that have been extracted from the connected systems. SAP S/4HANA, SAP S/4HANA Cloud, or SAP ERP act as connected systems. Central Purchasing provides the flexibility of connecting multiple systems across an organization and carrying out procurement processes centrally.",Central Purchasing provides a single point of access to display and manage purchasing documents centrally. ,It is noteworthy that this is a scenario that provides a single point of access to display and manage purchasing documents.,0.5063648472841094,0.6063706243433059,0.6666666666666666,0.74479795,18,15.42068156624576,-0.10495616495609283,0.6666666666666667,0.6951826959848404
Are Machine Learning capabilities available in Procurement?,"SAP applies machine learning intelligence to automate business processes. Machine learning improves the productivity and quality of these processes by making time-efficient decisions and reducing redundant tasks. For example, the system can recommend items that the purchaser can add to the company catalog or predict the quantity consumption of purchase contracts.",Yes. Machine Learning is for example used to recommend items that the purchaser can add to the company catalog. ,"Yes, Machine Learning is applied to automate business processes.",2.405086477533305e-78,0.42592592592592593,0.35714285714285715,0.70241153,27,18.100126015514046,0.2667716145515442,0.3846153846153846,0.6770890553792318
What reporting and monitoring options do I have? ,"The Procurement Overview shows, at a glance, the most important information and tasks relevant for you right now. The information is displayed on set of actionable cards. You can therefore focus on the most important tasks, enabling faster decisions and immediate action.

The cards show you the most important information ranked according to relevance. For example, on the Monitor Purchase Contracts card, you can see the consumption and expiry date per contract. You can then decide to change a contract by selecting it.

You can use the global filter to filter the entire Procurement Overview by supplier or material group, for example. You then see all urgent contracts, purchase requisitions, or spend information according to the specified filter criteria.

For list cards, selecting the header of a card brings you to the app itself, while selecting an item brings you to more detailed item information.

For graphical or analytical cards, selecting the card brings you to more detailed analytical information.

",Check out the Procurement Overview which shows you the most important information ans tasks relevant for you right now. ,"Unfortunately, no relevant information is found. Would you like to know what the Procurement Overview shows?",2.6859756925467676e-78,0.2785503926701571,0.39999999999999997,0.7970855,24,17.990680801727358,-0.017973244190216064,0.37500000000000006,0.5335819548682162
How can I manage purchasing categories?,"With this app, you can view a worklist of purchasing categories and edit the purchasing categories in your system. You can use various filter criteria to customize the list of purchasing categories. You can choose the name of a purchasing category to display or edit it.

",Use the Manage Purchasing Categories app to view and edit the purchasing categories.,You can view a worklist of purchasing categories and edit the purchasing categories in your system. You can use various filter criteria to customize the list of purchasing categories.,0.10388592479320868,0.3488813045127038,0.5238095238095238,0.84332,10,13.009756846707978,-0.574404239654541,0.4864864864864865,0.7055471376939253
What is a purchasing requisition?,A purchase requisition is a request that is made to the purchasing organization to procure a certain list of materials or services. It is an internal document and remains within the organization.,Request to maintain a list of materials or services.,A purchase requisition is a request that is made to the purchasing organization to procure a certain list of materials or services,0.12869637315183774,0.3605769230769231,0.5161290322580644,0.44946805,21,9.624117409060297,-0.9099838733673096,0.5384615384615385,0.4991440727160527
Which are the key features of the new self-service procurement app?,"With this app, you, as an employee or casual user can do the following:
* Create, view, edit, copy, and delete self-service purchase requisitions
* Track the status and process flow of your purchase requisitions
* Confirm the receipt of goods
* Return the received goods in case of any issues or defects",Manage your purchase requistions.,"You can create, view, edit, copy and delete self-service purchase requisitions.",1.960804782828765e-232,0.07142857142857142,0.125,0.6391729,20,4.899592973540153,-1.020741581916809,0.13333333333333333,0.5933403869469961
How can I collaborate in SAP S/4HANA with my suppliers?,"Ariba Network Integration enables you to collaborate in SAP S/4HANA Cloud with your suppliers via the Ariba Network. You can send electronic purchase orders to your suppliers, and you can receive purchase order confirmations, advanced shipping notifications, and electronic supplier invoices from the Ariba Network. You exchange the data using cXML messages.",Via Ariba Network integration.,"You cancollaborating in SAP S/4HANA Cloud with your suppliers through the Ariba Network. You can send electronic purchase orders to your suppliers and receive purchase order confirmations, advanced shipping notifications, and electronic supplier invoices from the Ariba Network.",5.674346659755651e-158,0.0667246881346098,0.09302325581395347,0.50612295,25,4.941621494015077,-1.0655542612075806,0.09999999999999999,0.48994299295273697
Can I evaluate my suppliers?,"With Supplier Evaluation and Performance Monitoring (‏SL4‏), you can evaluate your company’s suppliers to obtain a basis for your business relationship with them and to optimize your supply base. Based on the feedback you gather through questionnaires, you obtain a scorecard for each supplier evaluated. The scorecard helps you to assess a supplier’s strengths and shortcomings and to initiate measures for improvement. Evaluation scorecards also enable you to easily compare suppliers within a peer group.

A combined real-time view across operational and questionnaire-based scores provides a holistic view of your supplier’s performance. This scope item provides two different use cases for the category manager: Evaluate supplier performance and Analyze KPIs based on the evaluation.","Yes, use  Supplier Evaluation and Performance Monitoring (‏SL4‏) to evaluate the suppliers.","Yes, you can. Do you have Supplier Evaluation and Performance Monitoring?",0.2722589423069702,0.5485255281690141,0.5217391304347826,0.74911606,17,12.535521177385737,0.036746129393577576,0.5454545454545454,0.584604657122067
"How can I create, edit or delete source lists?","Manage Source lists: With this app you can create, edit, delete, or manage source lists. You can also search and view source lists based on different criteria such as plant, material, or supplier. You can use purchasing info records or contracts as the sources of supply for purchase requisitions and purchase orders.",Use the Manage Source Lists app,"You can create, manage and delete them with this application.",0.0,0.043859649122807015,0.125,0.34342283,33,7.000000000000003,-0.8179503679275513,0.13333333333333333,0.45264817201174223
Which processes are available in the Manage RFQ app?,"* You send your created RFQs later to SAP Ariba Sourcing, where the bidders and suppliers can place their bids. After you have decided which bidder or supplier should receive the award, you send the awarded quotation back to SAP S/4HANA Cloud. A purchase order or a contract is created automatically in the background. You can display it within the Manage Purchase Orders app or within the Manage Purchase Contracts app.
* To request only price and quantity information or shipping costs, you send these RFQs later to the Ariba Network, where the suppliers can create their bids. These bids are sent back to SAP S/4HANA Cloud, where you can award one of them.
* You can also create price requests in SAP S/4HANA Cloud and send them directly to your supplier via e-mail or as a printed version by mail. You receive the quotations from your suppliers and then create the quotations in SAP S/4HANA Cloud manually. For more information, see Working with a Request for Price.","Send RFQs to SAP Ariba Sourcing or Ariba Network for further processing, or create price requests in SAP S/4HANA Cloud to be sent to the suppliers directly.","Unfortunately, no relevant information is found. Would you like to know what the Manage RFQ app can do for you?",1.1739546629120287e-231,0.1271186440677966,0.16666666666666666,0.5080693,38,26.359236611795957,-0.8096364736557007,0.08888888888888889,0.4886399408181508
How can I view the detailed information for my supplier quotations?,"You can perform the following tasks if you have the business role Purchaser:

Display the list of all quotations
Search for a particular quotation
Display detailed information for a quotation by selecting the corresponding line

Display general information such as creation date, supplier address, and contact data
Display detailed information for items such as the actual item, quantity and pricing details
Submit quotations that are in status In Preparation
Edit quotations that are in status In Preparation or in status Submitted
Delete quotations that are in status In Preparation
Award quotations

",You need the Purchaser role to view supplier quotations.,You can view the information for each quotation by selecting the corresponding line.,9.711929667259895e-232,0.18382352941176472,0.3636363636363637,0.54634106,27,9.68101230507872,-0.09757058322429657,0.2105263157894737,0.5971177736918132
Where can I manage my substitution rules during my absence?,"You can use this app to make important decisions via mobile or desktop devices anywhere and anytime. Using this app, you can process your workflow tasks based on the decision options defined in the back-end system. ",Use the My Inbox app. ,"Unfortunately, no relevant information is found. Would you like to recommend a good substitute?",1.861075366666417e-232,0.031446540880503145,0.0,0.08635329,30,5.999999999999996,-1.3986982107162476,0.0,0.3662814226220636
How does an end of purpose (EoP) check in Sourcing and Procument work?,"Data protection is associated with numerous legal requirements and privacy concerns. In addition to compliance with general data privacy regulation, it is necessary to consider compliance with industry-specific legislation in different countries. SAP provides specific features and functions to support compliance with regard to relevant legal requirements, including data protection.

Sourcing and Procurement provides an end of purpose (EoP) check to determine whether supplier and customer data is still relevant for business activities in the application or can be blocked.","Sourcing and Procurement provides an end of purpose (EoP) check to determine whether supplier and customer data is still relevant for business activities in the application or can be blocked.

When a business partner is blocked, the application does not display any personal data related to this business partner, including the number of the business partner. A business user can neither display or change any information, nor create new business with this business partner. Furthermore, it is not possible to copy a business object or perform follow-up activities for a business object that contains blocked data, and you cannot search for blocked data or search for a business object using blocked data in the search criteria.",It determines whether supplier and customer data is still relevant for business activities in the application or can be blocked,0.13013964114997245,0.48311688311688317,0.291970802919708,0.74209785,22,57.25311100312617,-0.5818778276443481,0.2903225806451613,0.7609340667724609
How do I use the Enterprise Search to evaluate responses in Supplier Evaluation?,"You can use the Enterprise Search for evaluation responses. To do so, you start on the Fiori launchpad and select Responses in the drop-down list in the top right corner. In the search field, you can enter response name, number or the user who created it and then press Enter.","Start on the Fiori launchpad and select Responses in the drop-down list in the top right corner. In the search field, you can enter response name, number or the user who created it and then press Enter.","You can use the Enterprise Search for evaluation responses. To do so, you start on the Fiori launchpad and select Responses in the drop-down list in the top right corner. In the search field, you can enter response name, number or the user who created it and then press Enter.",0.6760304246646344,0.7522881203302969,0.8539325842696629,0.8154942,7,29.02625029277753,0.18066246807575226,0.8421052631578948,0.8519523794452349
Why does the Procurement Overview does not show anything?,"The Procurement Overview shows, at a glance, the most important information and tasks relevant for you right now. The information is displayed on set of actionable cards. You can therefore focus on the most important tasks, enabling faster decisions and immediate action.","To see the information and tasks on the Procurement Overview, you need the Business Catalog RoleSAP_BCR_MM_PRC_OVP_PC assigned to your user.",The view is based on information provided by you.,1.1896457329133973e-231,0.26785714285714285,0.23529411764705882,0.2654321,30,20.773542441350013,-0.615767240524292,0.24,0.6125751316547394
How can I find out the amount that was spent without a contract in place?,"You can use the Off-Contract Spend app to analyze the total spend amount in relation to purchase orders that do not have a contract assignment. For some items, no negotiated pricing or blanket purchase agreement is in place when they are purchased. These items are defined as non-contract purchases. You can use this app to measure the percentage of purchases made without any contract.","Check out the following apps: Off-Contract Spend, Purchasing Spend Dashboard, and Procurement Overview. Note that you need the SAP_MM_BC_PUR_STRATEGY Business Catalog role assigned to see the information.","You can use the Off-Contract Spend app to analyze the total spend amount in relation to purchase orders that do not have a contract assignment. For some items, no negotiated pricing or blanket purchase agreement is in place when they are purchased. These items are defined as non-contract purchases. You can use this app to measure the percentage of purchases made without any contract.",1.4872750860833783e-155,0.14407661753445636,0.26530612244897955,0.5557834,24,26.45890723767761,-0.5080502033233643,0.14285714285714288,0.5797367018379577
What is non-managed spend?,"Shows you the total invoice spend where that spend isn't associated with a purchase order.

You can switch the view between supplier and material group.

The bar chart shows the spend amount as a percentage of the invoiced spend by material group (or supplier). The number shows the value of the non-managed spend.

Selecting the header or the chart brings you to the Purchasing Spend KPI.",This spend isn't associated with a purchase order. It's calculated by subtracting the sum of net spend from the total spend.,Non-managed spend is spend that is not associated with a purchase order.,0.21494052714772305,0.5794644409667884,0.3888888888888889,0.6078549,26,19.075050936182617,0.23221829533576965,0.41379310344827586,0.7094339450200399
Where can I find detailed purchasing spend information?,Purchasing Spend Dashboard,Check out the Details tab on the Purchasing Spend Dashboard app to get details of your purchasing spend information. ,You can find this information on our website under Purchasing Spend Dashboard.,2.4995820309141096e-78,0.35006703411291523,0.3225806451612903,0.7712313,17,19.745170898028682,0.23170529305934906,0.3448275862068966,0.6517502848918622
Can I modify the UIs?,"You can use the SAP Web IDE to create your own SAP Fiori user interfaces either from scratch or based on templates. The SAP Fiori user interfaces consume released RESTful OData interfaces. After creation and successful testing, you can deploy these user interfaces into SAP S/4HANA Cloud user interface repository and integrate them into the customer’s SAP Fiori launchpad as new tiles using the Custom Tiles and Custom Catalog Extensions application.","Yes, you can create your own SAP Fiori Uis. There are also BAdIs available to influence the behaviour of the apps.",You can use the SAP Web IDE to create your own SAP Fiori user interfaces either from scratch or based on templates,0.16564565321939204,0.3876098320542765,0.4186046511627907,0.8244521,24,20.91579986662935,-0.22934500873088837,0.4,0.6274284327030182
What functions are available to evaluate suppliers?,Evaluate and monitor the performance of your suppliers. Use questionnaires for scoring suppliers in multiple areas. Leverage this data to instantly benchmark performance and to perform analyses needed to identify valuable suppliers and manage them effectively. Develop the required capabilities for promising suppliers with whom you want to build ongoing relationships.,You can use questionnaires for scoring suppliers. The Supplier Evaluation and Performance Monitoring (SL4) you obtain a scorecard based on the questionnaires.,You can use questionnaires to rate suppliers in multiple areas.,0.10008350737965103,0.34111111111111103,0.3125,0.73254824,20,22.594658095895824,0.09601318836212158,0.3448275862068966,0.7258040675750146
What is data archiving used for?,"Data archiving is used to delete data at the end of its lifecycle and to block and delete personal data in SAP S/4HANA Cloud. Archiving moves the personal data from the database to archive files if the end of purpose is reached. In doing so, the personal data is implicitly marked as blocked. Blocked data has access restrictions to prevent further unauthorized processing.",To delete data at the end of its lifecycle.,It is used to delete data at the end of its lifecycle and to block and delete personal data in SAP S/4HANA Cloud.,0.19297255287894838,0.41482300884955753,0.5454545454545454,0.72589684,22,9.596102871115523,-0.8608553409576416,0.5333333333333333,0.6067248771588007
Which objects can be archived?,"The following table shows the available archiving objects:

Objects in Sourcing and Procurement

Archiving Objects

Purchase Requisitions

MM_EBAN

Purchasing Documents

MM_EKKO

Purchasing Info Records

MM_EINA

Materials Management: Invoice Documents

MM_REBEL","Purchase requisitions, purchasing documents, purchasing info records, materials management and invoice documents.",Objects in Sourcing and Procurement and Archiving Objects,9.109159947227211e-232,0.056818181818181816,0.1,0.38616815,26,12.74244670219806,-0.33272671699523926,0.1,0.5537734568119049
Who can display blocked data?,"Only users with special authorization can display blocked data; they are not authorized, however, to create, change, or copy business objects with blocked data, or perform follow-up activities with these business objects.",Only users with special authorization.,"Only users with special authorization can display blocked data ; they are not authorized , however , to create , change , or copy business objects with blocked data , or perform follow-up activities with these business objects",0.0036684486938545154,0.12816091954022987,0.2631578947368421,0.55734694,24,5.82973680846321,-1.0516740083694458,0.2702702702702703,0.4393881790339947
Are there prerequisites to be fulfilled before a purchase requisition can be archived?,"The following prerequisites need to be fulfilled before a purchase requisition can be archived:

All business checks for the purchase requisition need to be fulfilled.

Note
If the items in the purchase requisition are maintained as a hierarchical list, an item in the list can be archived only if all its children and siblings are closed.

The residence time of each purchase requisition item must have passed.","Yes, all business checks for the purchase requisition need to be fulfilled and the residence time of each purchase requisition item must have passed.","Yes, there are requirements. Do you want to know what they are?",4.177908019702813e-155,0.27701863354037265,0.1111111111111111,0.34296685,33,24.83048566948735,-0.3471941351890564,0.11764705882352942,0.5159331440925599
Where can I create a new archiving variant?,"When you schedule the archiving run, you need to enter an existing variant or create a new one. You can do so in the Manage Archiving Variants app.

The variant contains the selection criteria for the purchase requisitions that you want to archive.",In the Manage Archiving Variants app.,You can do so in the Manage Archiving Variants app.,0.45691722266180906,0.6594147092799383,0.7499999999999999,0.87697375,7,6.480740698407855,-0.3844565749168396,0.7142857142857143,0.6570431838432947
